Codigo,Nombre,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
3446,Lidio Arturo Garcia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3488,Lucero Cortes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3583,Luis Antonio Serrano,2,15,3,3,0,4,5,2,6,5,1,0,1,1,6
3612,Luis Carlos Saavedra,1,0,1,1,0,0,0,2,3,0,3,2,2,6,0
3641,Luis Elmer Arenas,4,27,12,6,5,10,21,8,13,39,15,14,17,20,3
3675,Luis Felipe Barrios,0,1,0,4,13,6,13,0,3,6,5,5,18,13,2
3724,Luis Guillermo Jimenez,1,0,1,0,0,11,8,6,8,1,3,0,1,0,0
3853,Manuel Antonio Carebilla,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0
3874,Manuel Jose Vives,2,0,0,0,0,1,0,0,0,6,0,1,5,4,0
3911,Marco Tulio Leguizamon,3,19,1,5,3,15,9,8,0,2,6,5,5,6,0
3986,Maria Isabel Cruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4016,Maria Teresa Uribe,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0
4063,Mario De Jesus Alvarez,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4125,Mauricio Jaramillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4187,Miguel Perez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4203,Miguel Angel Galvis,6,7,4,10,8,0,11,3,3,9,9,34,18,13,0
4285,Myriam Alicia Paredes,0,1,0,0,0,0,1,0,0,0,3,3,0,6,0
4341,Nestor Homero Cotrina,0,0,0,0,0,0,0,2,0,0,6,0,1,0,0
4389,Nora Maria Garcia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4437,Omar Yepes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4485,Orlando Alfonso Clavijo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499,Oscar Gomez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4525,Oscar De Jesus Marin,0,0,0,0,0,0,1,0,0,3,3,3,2,4,3
4545,Oscar Leonidas Wilchez,0,4,0,0,0,2,4,3,0,1,0,0,0,0,0
4587,Pablo Enrique Salamanca,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0
4645,Pedro Jose Arenas,0,1,2,0,0,1,2,6,6,0,4,3,2,0,0
4676,Pedro Pablo Trujillo,0,0,0,0,0,0,0,2,4,1,10,10,19,14,0
4695,Pompilio De Jesus Avendano,0,0,1,0,0,0,0,0,0,2,2,3,3,1,0
4724,Rafael Alvin Archbold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4804,Reginaldo Enrique Montes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4854,Ricardo Antonio Espanol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4884,Roberto Camacho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4942,Rodrigo Lara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4990,Rosemberg Pabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5030,Salomon De Jesus Saade,0,2,0,0,0,1,1,3,0,0,0,2,0,0,0
5047,Sandra Ceballos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5082,Sergio Diaz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5133,Telesforo Pedraza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5177,Ubeimar Delgado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5225,Victor Julio Vargas,0,0,0,0,0,0,0,1,0,0,9,0,2,2,0
5276,William Velez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5293,William Miguel Escaf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5352,Omar Mejia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5421,Francisco Wilson Cordoba,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5463,Musa Besaile Fayad,0,0,0,0,0,0,0,0,0,4,3,0,1,1,0
5554,Oscar Fernando Bravo,3,0,0,2,0,0,4,0,0,2,21,1,1,41,23
5655,Jose Ricaurte Mejia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5711,Mauricio Zuluaga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5807,Karime Mota Y Morad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5893,Fredy William Sanchez,4,2,0,2,0,1,0,0,0,0,0,0,0,0,0
6038,Jose Edgar Olivares,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6129,Zamir Eduardo Silva,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0
6301,Juana Bautista Ramirez,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
6400,Juan Pablo Sanchez,0,1,0,2,1,2,0,0,1,0,0,7,20,9,4
6472,Teodolindo Avendano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6523,Mario Gonzalez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6563,Alberto Alfonso Chegwin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9002,Manuel Salvador Alsina,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9006,Carlos Arturo Angel,11,12,11,10,22,3,11,3,2,2,1,0,0,0,1
9010,Anibal Jose Ariza,2,5,7,1,0,0,0,0,1,0,0,0,1,0,0
9014,Bibiana Bacci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9018,Pedro Pablo Barraza,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0
9022,Alberto Hernando Benavides,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9026,Humberto De Jesus Builes,0,0,0,0,0,0,0,0,1,0,0,2,0,4,0
9030,Luis Edgar Calderon,2,2,0,1,0,0,1,1,1,0,1,0,0,0,0
9034,Jose De Los Reyes Carcamo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9038,Ancizar Carrillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9042,Luis Javier Castano,1,5,4,10,4,0,0,1,0,0,1,0,0,0,0
9046,Luis Fernando Contreras,3,0,2,0,0,2,2,1,0,0,0,0,0,0,0
9050,Victor Gonzalo Corredor,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9054,Libardo De Jesus Cruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9058,Francisco Javier Daza,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
9062,Franklin Alberto Donado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9066,Ricardo Efrain Eastman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9070,Jaime Erazo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9074,Gentil Escobar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9078,Ricardo Feris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9082,Jesus Eduardo Gandur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9086,Hildebrando Giraldo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9090,Carlos Eduardo Gomez,2,3,1,2,3,1,1,2,1,0,0,3,5,0,4
9094,Kemel George Gonzalez,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0
9098,Wilder Antonio Guerra,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9102,Ligia Isabel Gutierrez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9106,Ramiro Halima,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9110,William Hernandez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9114,Juan Betsabe Hinestrosa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9118,John Jairo Iguaran,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0
9122,Campo Elias Lopez,5,1,1,0,0,0,0,0,0,0,0,3,0,0,0
9126,Orlando Losada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9130,Francisco Martinez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9134,Victor Agusto Mayorga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9138,Luis Carlos Mejia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9142,Luis Eduardo Mendoza,14,2,1,0,0,0,0,0,0,0,0,8,5,2,1
9146,Jorge Armando Monroy,2,0,5,1,0,2,0,0,0,0,0,0,1,0,0
9150,Luis Ferney Moreno,1,4,0,1,4,0,1,0,0,0,2,0,0,0,0
9154,Jose Manuel Moscote,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
9158,Juan Naranjo Torres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9162,Victor Joaquin Ochoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9166,Daniel Ospina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9170,Adolfo Palacio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9174,Jose Benjamin Pardo,1,0,1,2,2,0,0,0,1,0,1,0,0,0,0
9178,Jose Maria Penaranda,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
9182,Fernando Pisciotti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9186,Henry Quiroga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9190,Heligidio Ramirez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9194,Pedro Rangel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9198,Severiano Antonio Rivera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9202,Cecilia Rodriguez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9206,Virginia De Jesus Roncallo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9210,Ernesto Sabogal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9214,Carlos Salgado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9218,Samuel Santander,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9222,Jorge Elias Scaff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9226,Victor Manuel Tamayo,0,0,0,1,0,0,0,2,0,0,25,95,66,41,6
9230,Luis Alfredo Toro,2,4,2,4,2,1,4,0,0,1,2,0,0,2,0
9234,Nelson Javier Torres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9238,Nasly Del Carmen Ucros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9242,Cesar Vargas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9246,Francisco Antonio Velasquez,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9250,Humberto Villamizar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9254,Edgar Yepes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9258,Orestes De Jesus Zuluaga,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9262,Jose Ignacio Caballero,4,6,1,0,0,0,0,4,0,0,0,0,0,2,0
9266,Armando Rengifo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9270,Jose David Gonzalez,0,0,1,0,0,0,2,2,0,2,2,1,2,0,0
9275,Fernando Carlos Tinoco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9279,Rafael Medina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9283,Miguel Antonio Yepes,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
9287,Ernesto Carlos Aguirre,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
9291,Angel Velaides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9295,Yidis Medina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9299,Martha Luz Olivares,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9303,Camilo Nelson Astaiza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9307,Guillermo Ochoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9311,Luis Hermes Ruiz,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0
9315,Pedro Antonio Aguilar,0,0,0,1,6,1,0,1,2,0,0,0,0,0,7
9319,Estanislao Ortiz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9323,Andres Jose Arroyo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9327,Henry Alex Toro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9331,Luzelena Restrepo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9335,Carlos Alberto Delgado,11,13,19,14,17,9,6,11,1,2,6,10,1,3,1
9339,Rafael Romero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9343,Carlos Alberto Castro,4,1,3,5,2,1,1,0,1,0,1,0,3,4,0
9347,Oscar Alberto Cuello,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9351,Guillermo Hernando Romo,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9355,Ruben Dario Gomez,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
9359,John Jairo Suarez,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
42,Adriana Gutierrez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,Alberto Gordon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,Alfonso Lopez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Alfonso Enrique Garzon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Alvaro Alferez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,Alvaro Antonio Ashton,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
398,Angel Custodio Cabrera,24,18,3,19,17,33,19,16,3,11,8,16,32,45,43
454,Antonio Javier Penaloza,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
487,Armando Amaya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,Benjamin Higuita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,Berner Leon Zambrano,0,4,1,0,0,0,1,1,0,2,0,2,0,0,0
658,Carlina De Los Angeles Rodriguez,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
707,Carlos Adolfo Espinosa,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
752,Carlos Arturo Blanco,14,13,6,9,4,3,6,5,4,3,3,6,8,13,1
778,Carlos Augusto Celis,0,0,2,1,1,0,4,1,0,5,2,0,8,1,0
796,Carlos Emiro Barriga,0,0,0,0,0,0,2,0,0,2,3,0,5,9,0
820,Carlos Fernando Motoa,0,0,0,0,0,0,0,0,0,6,7,33,32,46,9
853,Carlos Julio Gonzalez,2,0,3,1,0,3,7,14,9,11,18,15,14,8,0
893,Carmen Cecilia Gutierrez,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
984,Charles William Schultz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,Clara Isabel Pinillos,0,2,0,0,0,0,1,0,0,3,0,2,0,2,0
1043,Consuelo Gonzalez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,Dairo Jose Bustillo,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0
1092,Dario Martinez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,Diego Alberto Naranjo,0,0,0,0,0,0,0,0,0,3,5,1,0,0,1
1207,Dumith Antonio Nader,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0
1240,Edgar Alfonso Gomez,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0
1332,Eduardo De Jesus Arango,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,Efren Palacios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,Elias Raad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,Elver Arango,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,Ernesto Zuluaga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,Felipe Fabian Orozco,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
1671,Francisco Rojas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,Fuad Emilio Rapag,0,0,0,0,0,0,0,0,0,3,0,0,0,5,1
1758,Gabriel Ignacio Zapata,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0
1788,Gerardo Antonio Jumi,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1824,German Velasquez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1838,German Dario Hoyos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1883,Gina Maria Parody,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,Gullermo Botero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,Guillermo Abel Rivera,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2
2013,Gustavo Catano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,Gustavo Francisco Petro,1,0,0,0,0,0,0,0,0,0,0,3,2,3,0
2108,Hector Heli Rojas,0,1,0,0,0,1,1,2,0,1,1,1,12,1,0
2143,Hemel Hurtado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2195,Hernan Francisco Andrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2276,Hugo Serrano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2314,Ignacio Antonio Javela,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2334,Ismael De Jesus Aldana,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2361,Jack Housni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2387,Jaime Dussan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2432,Jaime Armando Yepes,6,1,0,4,0,0,0,1,1,3,0,0,0,3,1
2452,Jaime Rodrigo Vargas,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
2514,Jairo Enrique Merlano,0,0,0,0,1,4,3,1,0,19,6,0,2,0,0
2554,Javier Leonardo Cubides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2583,Jesus Angel Carrizosa,11,21,28,9,14,10,9,6,6,2,0,0,0,0,0
2617,Jesus Leon Puello,0,2,0,0,0,2,1,3,0,2,1,0,1,0,0
2684,John Jairo Velasquez,10,5,3,2,5,4,1,5,32,13,11,2,9,7,9
2736,Jorge Anibal Visbal,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2747,Jorge Carmelo Perez,11,24,26,29,12,12,18,22,8,5,9,11,5,1,1
2760,Jorge Eliecer Ballesteros,3,0,0,0,0,0,0,0,0,0,4,4,2,1,0
2779,Jorge Enrique Gomez,1,4,4,1,5,2,3,2,3,3,4,7,9,4,0
2789,Jorge Enrique Rozo,0,0,0,0,0,1,1,2,0,3,2,2,10,1,1
2808,Jorge Humberto Mantilla,7,15,5,5,5,1,8,0,0,2,10,9,5,0,2
2836,Jorge Luis Caballero,3,1,1,1,0,2,5,22,5,22,91,27,11,4,4
2931,Jose Antonio Llinas,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2941,Jose Aristides Andrade,5,10,1,2,0,2,2,0,0,0,2,0,0,0,4
2980,Jose Edilberto Restrepo,5,8,0,1,0,0,2,0,0,0,0,0,0,0,0
3006,Jose Gonzalo Gutierrez,0,0,0,1,0,5,3,0,2,6,16,5,3,3,0
3031,Jose Ignacio Mesa,1,11,3,11,8,4,5,23,4,5,7,1,3,1,2
3082,Jose Manuel Herrera,1,15,2,0,9,2,5,4,5,3,32,18,5,0,2
3112,Jose Oscar Gonzalez,0,3,0,1,1,4,4,1,0,0,0,1,0,0,2
3129,Jose Renan Trujillo,1,2,1,0,0,1,0,0,1,0,2,4,0,0,0
3170,Juan Lozano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3219,Juan Carlos Velez,5,2,1,3,54,41,86,62,38,43,62,108,56,37,17
3238,Juan Fernando Cristo,41,49,28,47,39,97,113,125,137,153,160,155,141,80,95
3269,Juan Manuel Galan,37,8,7,25,11,3,1,7,4,3,7,1,42,8,7
3280,Juan Martin Caicedo,103,164,101,91,71,41,39,47,40,31,78,116,110,115,55
3328,Julio Cesar Gomez,3,6,1,1,1,0,2,2,2,12,2,0,0,3,1
3360,Juvenal De Los Rios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3418,Leonor Gonzalez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3460,Liliana Maria Rendon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3545,Luis Alberto Gil,1,0,0,2,2,13,9,17,10,89,118,38,26,37,43
3605,Luis Carlos Ordosgoitia,0,10,3,4,1,4,1,8,16,35,88,20,0,0,2
3639,Luis Eduardo Vives,4,12,3,0,4,8,6,3,4,44,107,45,29,18,2
3651,Luis Enrique Dussan,0,0,0,0,0,0,0,0,0,2,0,2,3,2,1
3690,Luis Fernando Duque,9,22,10,13,11,9,10,26,16,27,28,39,30,27,0
3747,Luis Humberto Gomez,21,63,84,40,37,38,74,145,121,30,71,106,41,53,29
3866,Manuel Guillermo Mora,1,0,1,3,12,32,61,13,0,5,10,6,6,9,0
3881,Manuel Ramiro Velasquez,23,17,12,26,24,14,20,31,18,18,17,12,19,3,6
3943,Maria Clementina Velez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3996,Maria Margarita Londono,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4051,Mario Restrepo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4073,Mario Salomon Nader,0,0,0,0,0,8,10,4,3,23,16,5,13,9,4
4130,Mauricio Pimiento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4194,Miguel Alfonso De La Espriella,1,9,1,0,0,5,2,0,0,10,29,12,5,7,1
4251,Milton Arlex Rodriguez,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4292,Nancy Patricia Gutierrez,1,44,22,71,14,28,45,40,37,38,148,278,98,31,25
4370,Nicolas Uribe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4412,Odin Horacio Sanchez,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0
4443,Omar De Jesus Florez,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0
4487,Orlando Antonio Montoya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4521,Oscar Dario Perez,1,14,28,69,18,31,18,24,13,29,37,57,26,20,10
4527,Oscar De Jesus Suarez,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0
4547,Oscar Mauricio Lizcano,0,0,0,0,0,0,0,0,0,4,0,3,1,1,0
4626,Pedro Antonio Aguirre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4662,Pedro Mary Muvdi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4686,Piedad Esneda Cordoba,0,0,1,0,0,0,0,0,0,0,0,1,1,8,1
4710,Rafael Guzman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4779,Ramon Elias Lopez,3,1,0,0,0,0,0,0,0,0,4,9,9,1,2
4821,Ricardo Arias,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4877,River Franklin Legro,1,0,0,0,0,0,0,0,0,0,1,5,3,0,0
4910,Roberto Victor Gerlein,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4949,Rodrigo Romero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4993,Roy Leonardo Barreras,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
5040,Samuel Ortegon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5058,Santiago Castro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5128,Tania Alvarez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5167,Tony Jozame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5191,Vicente Blel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5234,Victor Renan Barco,3,1,1,0,0,0,1,4,1,0,0,0,6,0,0
5283,William Dario Sicacha,0,6,0,1,1,0,0,0,0,1,4,0,1,0,0
5316,Wilson Alfonso Borja,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
5373,Zulema Del Carmen Jattin,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5430,Jose Jairo Cuellar,0,7,1,0,0,0,1,0,1,0,0,0,0,0,0
5479,Edgar Antonio Valderrama,4,6,6,3,2,3,21,3,2,0,7,1,2,0,0
5612,Camilo Nelson Astaiza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5684,Nelson Gerardo Figueroa,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5739,Jose Manuel Gonzalez,4,1,0,2,0,2,0,2,1,0,2,18,6,2,0
5885,Jose Orlando Mora,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
5966,Heberth Artunduaga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6082,Ricardo Alfredo Obando,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6179,Maria Violeta Nino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6375,Jairo Diaz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6436,Alonso De Jesus Ramirez,0,0,0,0,0,0,1,0,0,0,0,11,0,1,0
6509,Hernando Jose Escobar,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
6541,Carlos Alberto Cuenca,9,3,3,4,7,0,1,3,0,0,5,4,1,2,1
9000,Myriam Abadia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,Gustavo Amado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9008,Yamil Aranda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9012,Maria Teresa Arizabaleta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9016,Henry Barbosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9020,Tirso Beltran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9024,Jesus Hermes Bolanos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9028,Otto Bula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9032,Francisco Elias Canon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9036,Antonio Jose Caro,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0
9040,Jeremias Carrillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9044,Jose Gabriel Castro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9048,Ivan Correa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9052,Edgar Cote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9056,Plinio Humberto D'Paola,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2
9060,Luis Carlos Delgado,272,247,217,155,113,97,141,161,196,277,355,333,495,332,143
9064,Jose Domingo Duarte,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9068,Miryam Yudy Echeverry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9072,Jose Alfredo Escobar,2,3,25,8,2,4,0,5,15,42,9,16,43,9,10
9076,Rubiel Orlando Espinosa,0,0,0,0,0,1,1,2,2,0,0,3,1,2,0
9080,Jose Maria Franco,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
9084,Francisco Miguel Garces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9088,Juan Manuel Gomez,10,6,5,3,0,0,5,3,3,6,2,10,1,8,1
9092,Jose Manuel Gonzalez,4,1,0,2,0,2,0,2,1,0,2,18,6,2,0
9096,Juan Diego Gonzalez,8,3,8,1,0,3,18,10,7,1,6,21,85,41,14
9100,Santiago Manuel Guerrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
